MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF,HouseAge,QualCond,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
2.055641538058108,5.968980585391403,20.329199132676493,1.5409627556327752,0.0,2.055641538058108,1.8203341036428238,14.127727309259253,14.127727309259253,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.055641538058108,11.849446822580239,2.2596737867230705,0.0,7.247551425168361,12.236142518909933,0.0,0.7304631471189666,12.236142518909933,0.0,0.0,12.236142518909933,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.127727309259253,1.5409627556327752,0.7304631471189666,9.616086912297321,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8203341036428238,1.1943176378757767,3.1022125697692693,14.305801939760288,,3.858806663498184,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.885846472488202,6.337529394588084,20.5840230706303,0.0,0.0,2.750250297485029,1.8203341036428238,14.19064737641105,14.192206665778837,8.914178988939392,0.0,1.8203341036428238,0.0,1.8203341036428238,1.5409627556327752,1.1943176378757767,12.119733293613171,2.2596737867230705,0.0,7.836797333082112,12.585066747225241,0.0,0.7304631471189666,12.602212469658957,12.50304918615027,0.0,14.657505709325996,0.7304631471189666,0.0,1.5409627556327752,0.0,1.8203341036428238,0.7304631471189666,0.0,3.011340243262834,2.2596737867230705,1.1943176378757767,1.1943176378757767,14.19064737641105,0.0,1.5409627556327752,11.281862458951347,2.055641538058108,2.055641538058108,1.1943176378757767,7.440766394665012,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,2.750250297485029,0.0,3.211135339043524,16.006853293830908,,4.792129643835174,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.055641538058108,6.02174235239564,20.929242989762106,0.7304631471189666,0.0,2.055641538058108,2.055641538058108,14.12296456685685,14.12296456685685,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,11.285513379074875,2.2596737867230705,0.0,7.812235750158614,11.867768587390184,1.8203341036428238,0.7304631471189666,11.867768587390184,0.0,0.0,11.867768587390184,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,1.8203341036428238,2.2596737867230705,0.0,1.5409627556327752,14.12296456685685,1.5409627556327752,0.7304631471189666,9.405519221765948,2.055641538058108,2.055641538058108,1.1943176378757767,7.33860727003853,0.0,0.0,0.0,7.824546029563348,0.0,0.0,3.011340243262834,1.1943176378757767,3.114346798377085,13.896887111612605,,4.2014612941903655,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,6.469749997220178,20.12683835285793,0.0,0.0,2.440268378362637,1.8203341036428238,14.192206665778837,14.193765294899785,9.072418929401417,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.0,2.2596737867230705,0.0,2.2596737867230705,0.0,13.290777357050553,13.290777357050553,0.0,0.7304631471189666,13.290777357050553,0.0,0.0,13.290777357050553,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.440268378362637,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.192206665778837,1.1943176378757767,1.5409627556327752,11.640795289083194,2.055641538058108,2.055641538058108,1.1943176378757767,7.620056264664793,4.6477085871174175,0.0,0.0,0.0,0.0,0.0,2.885846472488202,0.7304631471189666,3.188300973487335,15.476392893044725,,4.38094603344487,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.055641538058108,6.047663906109832,20.226881370386884,0.0,0.0,2.2596737867230705,1.8203341036428238,14.119785966903773,14.119785966903773,8.232627042257835,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.7304631471189666,11.27088437740026,2.2596737867230705,0.0,10.371952633774395,12.77141361211901,1.8203341036428238,0.7304631471189666,12.77141361211901,0.0,0.0,12.77141361211901,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.7304631471189666,0.7304631471189666,14.119785966903773,1.1943176378757767,0.7304631471189666,9.405519221765948,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,8.243098627365722,7.824546029563348,0.0,0.0,0.0,0.0,2.440268378362637,1.1943176378757767,3.124166080487098,14.899943641432285,,4.137710644618417,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.6025944687727294,5.392276337227253,17.98987134386776,1.5409627556327752,0.0,2.440268378362637,2.440268378362637,14.07016189825648,14.184403604277843,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,11.614566638515486,11.614566638515486,0.0,0.7304631471189666,11.686189379390555,0.0,0.0,11.686189379390555,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.168747656702982,1.5409627556327752,1.1943176378757767,10.634887347225343,2.055641538058108,2.055641538058108,1.1943176378757767,5.285266416806648,6.881187323763808,0.0,0.0,0.0,0.0,0.0,2.750250297485029,0.7304631471189666,3.10440501145119,13.655780507688625,,5.3215405626377255,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,6.047663906109832,20.343998425380768,0.0,0.0,2.2596737867230705,2.2596737867230705,14.13565150293583,14.13565150293583,7.873203454932757,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,10.643869732390646,2.2596737867230705,0.0,9.870950045978935,12.136614936437766,0.0,0.7304631471189666,12.136614936437766,0.0,0.0,12.136614936437766,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.7304631471189666,2.055641538058108,14.13565150293583,0.0,1.1943176378757767,10.169007130464756,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,11.147538247731704,2.055641538058108,1.8203341036428238,3.1182311978182513,14.19532326438205,,4.792129643835174,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3.4381104434026533,6.02174235239564,20.17898998870793,1.5409627556327752,0.0,1.8203341036428238,1.8203341036428238,14.1308990400563,14.1308990400563,0.0,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.1943176378757767,1.8203341036428238,1.8203341036428238,0.0,1.8203341036428238,0.0,0.0,0.0,1.8203341036428238,0.7304631471189666,12.869967192359528,0.0,0.0,12.869967192359528,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,1.1943176378757767,1.5409627556327752,2.2596737867230705,2.2596737867230705,0.0,1.5409627556327752,14.1308990400563,1.5409627556327752,1.1943176378757767,10.35226609224141,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,10.272201962485882,0.7304631471189666,0.0,3.059949608773269,12.869967192359528,,3.5304192649587702,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,5.859551208605442,21.15593916413874,1.5409627556327752,0.0,2.055641538058108,1.8203341036428238,14.189087426187385,14.189087426187385,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.1943176378757767,10.934618655762018,2.2596737867230705,0.0,10.105326135535595,12.431864645976223,0.0,0.7304631471189666,12.431864645976223,0.0,0.0,12.431864645976223,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.0,1.5409627556327752,14.189087426187385,1.5409627556327752,1.1943176378757767,10.634887347225343,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,6.694190605394483,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,1.1943176378757767,3.125599480572271,14.523054953943134,,3.858806663498184,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,5.968980585391403,18.783792766557852,1.5409627556327752,0.0,2.055641538058108,2.055641538058108,14.116604610212223,14.127727309259253,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.5409627556327752,10.292419534723528,2.2596737867230705,0.0,10.396380943459564,12.206045858465664,1.8203341036428238,0.7304631471189666,12.965781553875194,0.0,0.0,12.965781553875194,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,14.116604610212223,1.5409627556327752,0.7304631471189666,8.978566621047088,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440268378362637,1.5409627556327752,3.110315882076626,14.717557581526307,,4.2014612941903655,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.885846472488202,6.674652276188349,21.31189299144891,0.0,0.0,2.6025944687727294,1.8203341036428238,14.19064737641105,14.192206665778837,9.590598420556384,1.1943176378757767,1.8203341036428238,0.0,1.8203341036428238,0.0,2.2596737867230705,0.0,2.2596737867230705,0.0,12.543063139022069,12.543063139022069,0.0,0.7304631471189666,12.543063139022069,12.689051809657878,0.0,14.728374093438743,0.0,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.1943176378757767,2.750250297485029,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.19064737641105,1.1943176378757767,1.5409627556327752,11.682967978443886,2.055641538058108,2.055641538058108,1.1943176378757767,8.511219710154146,7.538897810304354,0.0,0.0,0.0,0.0,0.0,1.1943176378757767,0.0,3.2047886227264892,16.040719915132282,,4.5971567117081165,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2.6025944687727294,5.59142712460611,18.727395699660036,1.5409627556327752,0.0,2.440268378362637,2.2596737867230705,14.071773214082127,14.103851511653946,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,10.897673633652223,10.897673633652223,0.0,0.7304631471189666,12.41641341767067,0.0,0.0,12.41641341767067,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.071773214082127,1.5409627556327752,0.7304631471189666,8.864879392672357,2.055641538058108,2.055641538058108,0.0,0.0,0.0,8.158132683068054,0.0,0.0,0.0,0.0,2.6025944687727294,0.7304631471189666,3.110644001604027,13.760840749928471,,5.0533710494211155,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,6.098626104970388,19.770362266043758,1.5409627556327752,0.0,2.6025944687727294,1.8203341036428238,14.18596554073198,14.18596554073198,8.873157741448864,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,13.816566297617028,13.816566297617028,0.0,0.7304631471189666,13.847538317014754,0.0,0.0,13.847538317014754,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.440268378362637,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.18596554073198,1.1943176378757767,1.1943176378757767,10.439858799435369,2.055641538058108,2.055641538058108,1.1943176378757767,7.762392291686519,7.6067103813508625,0.0,0.0,0.0,0.0,0.0,3.011340243262834,1.1943176378757767,3.1668899558436143,16.077168195223194,,4.5971567117081165,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.0,5.133567292834431,16.656243952920168,1.5409627556327752,0.0,2.055641538058108,2.2596737867230705,14.145138012244155,14.145138012244155,0.0,1.5409627556327752,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,1.1943176378757767,11.640795289083194,2.2596737867230705,0.0,8.103593650252291,12.236142518909933,1.8203341036428238,0.7304631471189666,12.290177871756853,0.0,0.0,12.290177871756853,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.2596737867230705,2.2596737867230705,0.7304631471189666,2.055641538058108,14.145138012244155,1.5409627556327752,1.1943176378757767,10.616842895097367,2.055641538058108,2.055641538058108,1.1943176378757767,6.65495044352145,6.844946025203906,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,0.7304631471189666,3.1025663784181625,14.335913389886391,,4.492017742920502,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,6.02174235239564,19.117502396939127,0.0,0.0,2.055641538058108,2.440268378362637,14.132483878148475,14.184403604277843,0.0,1.5409627556327752,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.1943176378757767,2.055641538058108,7.9678374640434715,0.0,11.023122571213104,8.147315588624345,12.290177871756853,0.0,0.7304631471189666,12.290177871756853,0.0,0.0,12.290177871756853,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,2.055641538058108,14.132483878148475,1.5409627556327752,0.7304631471189666,8.78068859193804,2.055641538058108,2.055641538058108,1.1943176378757767,9.752378680578557,6.448232316019433,0.0,0.0,0.0,0.0,0.0,2.440268378362637,1.8203341036428238,3.1219790843857282,14.365782174526247,,4.745132396064701,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,6.844946025203906,21.31631923987327,1.5409627556327752,0.0,2.6025944687727294,1.8203341036428238,14.193765294899785,14.193765294899785,10.910037588615651,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,13.43208528618426,13.43208528618426,0.0,0.7304631471189666,13.496903957925936,0.0,0.0,13.496903957925936,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.440268378362637,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.193765294899785,1.1943176378757767,1.5409627556327752,11.800080217922273,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,5.559490358416789,0.0,0.0,0.0,0.0,0.0,2.750250297485029,1.5409627556327752,3.178815196441283,15.669361594795282,,4.5971567117081165,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2.055641538058108,5.684506656824126,18.598237927298484,1.5409627556327752,0.0,2.055641538058108,2.2596737867230705,14.105448077134762,14.18284100452303,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.1943176378757767,0.7304631471189666,8.453929696886426,2.055641538058108,10.200342662007953,7.873203454932757,11.831021744455525,1.8203341036428238,0.7304631471189666,11.831021744455525,0.0,0.0,11.831021744455525,0.0,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.19064737641105,1.5409627556327752,1.1943176378757767,10.634887347225343,2.055641538058108,2.055641538058108,1.1943176378757767,8.335516734766312,4.5971567117081165,0.0,0.0,0.0,0.0,0.0,2.440268378362637,1.8203341036428238,3.106808576771047,13.856094820831991,,4.492017742920502,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
